"datasets/ontologies/model(BigModel(toOntology).csv 0).ttl",,,,
Layer,Info,Number of connected,csv row,pruning type
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
3,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Highest DNS Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Lowest DNS Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Lowest Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Second ICMP Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Highest SYN Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Second DNS Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Second Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Lowest SYN Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
2,Second SYN Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
2,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,Highest Dictionary Attack,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,Second Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,Highest Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
1,Lowest Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,Second DNS Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
1,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Lowest OS Scan,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Lowest Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Highest ICMP Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Second Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Second Dictionary Attack,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Second ICMP Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Highest SYN Flood,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,Highest Benign,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
0,None,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_21,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,dst_ip_3,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,protocol_m_udp,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,protocol_m_tcp,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_1,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,dst_ip_1,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,src_ip_1,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_13,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,dst_ip_2,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_3,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_146,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,src_ip_3,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_28,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,dsport,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_118,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,protocol_m_other,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,dst_ip_0,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_2,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,Byte_37,10,18,iterative_full_theseus_training|iterative_full_theseus
-1,sttl,10,18,iterative_full_theseus_training|iterative_full_theseus
,,,,
"datasets/ontologies/model(BigModel(toOntology).csv 19).ttl",,,,
Layer,Info,Number of connected,csv row,pruning type
27,None,1,19,ADMM_Joint
27,Second OS Scan,3,19,ADMM_Joint
27,Highest Dictionary Attack,1,19,ADMM_Joint
27,None,2,19,ADMM_Joint
27,None,1,19,ADMM_Joint
27,Lowest Dictionary Attack,1,19,ADMM_Joint
27,Highest Benign,2,19,ADMM_Joint
27,None,2,19,ADMM_Joint
27,None,1,19,ADMM_Joint
27,None,1,19,ADMM_Joint
27,None,1,19,ADMM_Joint
27,None,1,19,ADMM_Joint
27,None,1,19,ADMM_Joint
27,None,1,19,ADMM_Joint
27,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,3,19,ADMM_Joint
26,Lowest Benign,4,19,ADMM_Joint
26,Lowest ICMP Flood,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,Second Benign,3,19,ADMM_Joint
26,None,2,19,ADMM_Joint
26,Second Dictionary Attack,2,19,ADMM_Joint
26,Lowest DNS Flood,1,19,ADMM_Joint
26,Highest Dictionary Attack,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,2,19,ADMM_Joint
26,Second DNS Flood,2,19,ADMM_Joint
26,None,2,19,ADMM_Joint
26,None,2,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
26,Lowest Dictionary Attack,1,19,ADMM_Joint
26,None,1,19,ADMM_Joint
25,None,3,19,ADMM_Joint
25,Lowest DNS Flood,2,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,None,3,19,ADMM_Joint
25,None,3,19,ADMM_Joint
25,None,4,19,ADMM_Joint
25,Highest Benign,7,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,Second Dictionary Attack,3,19,ADMM_Joint
25,None,3,19,ADMM_Joint
25,Second Port Scan,3,19,ADMM_Joint
25,None,2,19,ADMM_Joint
25,Highest DNS Flood,1,19,ADMM_Joint
25,Second DNS Flood,1,19,ADMM_Joint
25,None,3,19,ADMM_Joint
25,None,2,19,ADMM_Joint
25,Highest ICMP Flood,2,19,ADMM_Joint
25,Second ICMP Flood,2,19,ADMM_Joint
25,None,2,19,ADMM_Joint
25,None,2,19,ADMM_Joint
25,None,2,19,ADMM_Joint
25,None,2,19,ADMM_Joint
25,None,2,19,ADMM_Joint
25,Second Slowloris,1,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,None,1,19,ADMM_Joint
25,Second Benign,1,19,ADMM_Joint
25,None,1,19,ADMM_Joint
24,None,5,19,ADMM_Joint
24,None,4,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,4,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,5,19,ADMM_Joint
24,None,5,19,ADMM_Joint
24,None,7,19,ADMM_Joint
24,None,8,19,ADMM_Joint
24,Lowest DNS Flood,2,19,ADMM_Joint
24,Second Benign,4,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,Lowest Slowloris,3,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,Highest Benign,3,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,3,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,2,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
24,None,1,19,ADMM_Joint
23,None,5,19,ADMM_Joint
23,None,5,19,ADMM_Joint
23,None,10,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,Second Benign,10,19,ADMM_Joint
23,None,3,19,ADMM_Joint
23,None,7,19,ADMM_Joint
23,None,5,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,1,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,None,6,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,5,19,ADMM_Joint
23,None,5,19,ADMM_Joint
23,None,7,19,ADMM_Joint
23,None,7,19,ADMM_Joint
23,None,3,19,ADMM_Joint
23,Second DNS Flood,4,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,7,19,ADMM_Joint
23,None,1,19,ADMM_Joint
23,None,1,19,ADMM_Joint
23,None,1,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,None,3,19,ADMM_Joint
23,Highest Benign,3,19,ADMM_Joint
23,None,3,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,6,19,ADMM_Joint
23,None,5,19,ADMM_Joint
23,None,3,19,ADMM_Joint
23,None,3,19,ADMM_Joint
23,None,1,19,ADMM_Joint
23,None,3,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,None,4,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,None,2,19,ADMM_Joint
23,Lowest Benign,1,19,ADMM_Joint
23,None,1,19,ADMM_Joint
23,None,1,19,ADMM_Joint
22,None,9,19,ADMM_Joint
22,None,8,19,ADMM_Joint
22,None,8,19,ADMM_Joint
22,Highest Benign,10,19,ADMM_Joint
22,None,10,19,ADMM_Joint
22,None,10,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,None,7,19,ADMM_Joint
22,None,2,19,ADMM_Joint
22,None,2,19,ADMM_Joint
22,None,10,19,ADMM_Joint
22,None,10,19,ADMM_Joint
22,None,8,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,None,7,19,ADMM_Joint
22,None,7,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,Lowest Benign,7,19,ADMM_Joint
22,None,2,19,ADMM_Joint
22,None,8,19,ADMM_Joint
22,None,9,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,None,5,19,ADMM_Joint
22,None,7,19,ADMM_Joint
22,None,5,19,ADMM_Joint
22,None,5,19,ADMM_Joint
22,None,7,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,None,7,19,ADMM_Joint
22,None,1,19,ADMM_Joint
22,None,3,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,None,5,19,ADMM_Joint
22,None,6,19,ADMM_Joint
22,None,3,19,ADMM_Joint
22,None,3,19,ADMM_Joint
22,None,2,19,ADMM_Joint
22,None,4,19,ADMM_Joint
22,None,2,19,ADMM_Joint
22,None,1,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,9,19,ADMM_Joint
21,Second Benign,10,19,ADMM_Joint
21,None,8,19,ADMM_Joint
21,Highest Benign,10,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,4,19,ADMM_Joint
21,None,4,19,ADMM_Joint
21,None,7,19,ADMM_Joint
21,None,4,19,ADMM_Joint
21,None,3,19,ADMM_Joint
21,None,2,19,ADMM_Joint
21,Lowest Benign,10,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,9,19,ADMM_Joint
21,None,9,19,ADMM_Joint
21,None,4,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,7,19,ADMM_Joint
21,None,7,19,ADMM_Joint
21,None,8,19,ADMM_Joint
21,None,4,19,ADMM_Joint
21,None,10,19,ADMM_Joint
21,None,9,19,ADMM_Joint
21,None,8,19,ADMM_Joint
21,None,5,19,ADMM_Joint
21,None,7,19,ADMM_Joint
21,None,5,19,ADMM_Joint
21,None,8,19,ADMM_Joint
21,None,5,19,ADMM_Joint
21,None,8,19,ADMM_Joint
21,None,4,19,ADMM_Joint
21,None,1,19,ADMM_Joint
21,None,7,19,ADMM_Joint
21,None,4,19,ADMM_Joint
21,None,5,19,ADMM_Joint
21,None,6,19,ADMM_Joint
21,None,3,19,ADMM_Joint
21,None,3,19,ADMM_Joint
21,None,3,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,8,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,Highest Benign,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,Lowest Benign,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,4,19,ADMM_Joint
20,None,7,19,ADMM_Joint
20,None,4,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,6,19,ADMM_Joint
20,None,4,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,4,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,8,19,ADMM_Joint
20,None,8,19,ADMM_Joint
20,None,4,19,ADMM_Joint
20,None,10,19,ADMM_Joint
20,None,9,19,ADMM_Joint
20,None,9,19,ADMM_Joint
20,None,5,19,ADMM_Joint
20,None,7,19,ADMM_Joint
20,None,9,19,ADMM_Joint
20,None,5,19,ADMM_Joint
20,None,1,19,ADMM_Joint
20,None,3,19,ADMM_Joint
20,None,3,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,Highest Benign,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,Second Benign,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,7,19,ADMM_Joint
19,None,7,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,8,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,4,19,ADMM_Joint
19,None,10,19,ADMM_Joint
19,None,7,19,ADMM_Joint
19,None,1,19,ADMM_Joint
19,None,3,19,ADMM_Joint
19,None,3,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,Highest Benign,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,Lowest Benign,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,Second Benign,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,7,19,ADMM_Joint
18,None,7,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,10,19,ADMM_Joint
18,None,4,19,ADMM_Joint
18,None,3,19,ADMM_Joint
18,None,3,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,Highest Benign,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,Second Benign,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,Lowest Benign,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
17,None,10,19,ADMM_Joint
