,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,LassoForDAIS,Version.1,Notes.1,LossFunction.1,Optimizer.1,LearningRate.1,NumberOfEpochs.1,ModelStructure.1,Dropout.1,HiddenDim.1,HiddenDimSize.1,DatasetName.1,BatchSize.1,TrainTest.1,MaxSamples.1,Dataparallel.1,NumberOfWorkers.1,Device.1,AlphaForADMM.1,RhoForADMM.1,LayerPruneTargets.1,WeightPrunePercent.1,PruningSelection.1,BERTTheseusStartingLearningRate.1,BERTTheseusLearningRateModifier.1,AlphaForTOFD.1,BetaForTOFD.1,tForTOFD.1,LayerIteration.1,SaveLocation.1,FromSaveLocation.1,NumClasses.1,NumFeatures.1,ProcessID.1,StartTime.1,cpuModel.1,TimeForPrune.1,Memory.1,CudaMemory.1,LengthOfTrainingData.1,LengthOfValidationData.1,AssociatedOriginalRow.1,total_loss.1,f1_score_weight.1,f1_score_macro.1,mean_loss.1,val_total_loss.1,val_f1_score_weight.1,val_f1_score_macro.1,val_mean_loss.1,epoch.1,Epoch waypoint 0 mean_loss.1,Epoch waypoint 1 mean_loss.1,Epoch waypoint 2 mean_loss.1,Epoch waypoint 3 mean_loss.1,Epoch waypoint 4 mean_loss.1,TimeForRun.1,macs.1,parameters.1,NumberOfZeros.1,ModelWeightStructure.1,ModelWeightStructurePruneZero.1,GarbageCollectionSizeTotal.1
32,v0.82 - 82,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0] ",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726253672.854343.pt,,20.0,1516.0,21137.0,2024-09-13 14:55:11.444869,i386,37.98024106025696,-134.79526400000032,0.0,80.0,20.0,3.123557806015014,0.0073529411764705,0.0168067226890756,0.0390444725751876,3.2538325786590576,0.0181818181818181,0.0303030303030303,0.1626916289329529,99.0,0.0390444725751876,,0.0390444725751876,,0.0390444725751876,,0.0390444725751876,,0.0390444725751876,,30.407222032547,22660842.0,22685740.0,1.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",381170.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,v0.82 - 82,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0] ",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726253672.854343.pt,,20.0,1516.0,21137.0,2024-09-13 14:56:21.093046,i386,38.2631139755249,11.538432000001194,0.0,80.0,20.0,,0.1384615384615384,0.0659340659340659,,,0.0391304347826086,0.0434782608695652,,99.0,,,,,,,,,,,24.089345693588257,22660842.0,22685740.0,226419.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/867, 875/868, 876/869, 877/870, 878/871, 879/872, 880/873, 881/874, 882/875, 883/876, 884/877, 885/878, 886/879, 887/880, 888/881, 889/882, 890/883, 891/884, 892/885, 893/886, 894/887, 895/888, 896/889, 897/890, 898/891, 899/891, 900/892, 901/893, 902/20 ",387796.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,v0.82 - 82,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0] ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726253990.85258.pt,,20.0,1516.0,21374.0,2024-09-13 14:59:07.097616,i386,0.0003449916839599,-0.8396799999991345,0.0,80.0,20.0,2.7346809114463306e+19,0.1384615384615384,0.0659340659340659,3.418351139307913e+17,4.569418152627772e+19,0.0391304347826086,0.0434782608695652,2.284709076313886e+18,99.0,8.678202294762322e+20,ModelStateDict-Waypoint_0-1726253956.317601.pt,5.856907126139519e+18,ModelStateDict-Waypoint_1-1726253963.845352.pt,4.056685534074896e+18,ModelStateDict-Waypoint_2-1726253971.3689191.pt,5.872018264195858e+17,ModelStateDict-Waypoint_3-1726253978.3895009.pt,3.75582616736655e+17,ModelStateDict-Waypoint_4-1726253988.971775.pt,41.7590069770813,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,v0.82 - 82,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0] ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726254525.145167.pt,,20.0,1516.0,21922.0,2024-09-13 15:08:01.513974,i386,0.0002973079681396,-0.5365760000004229,0.0,80.0,20.0,3.623298732335825e+18,0.0073529411764705,0.0168067226890756,4.529123415419781e+16,7.199077671630799e+18,0.1814814814814814,0.0864197530864197,3.5995388358154e+17,99.0,6.476374704017354e+19,ModelStateDict-Waypoint_0-1726254490.3219662.pt,3.904199544074456e+18,ModelStateDict-Waypoint_1-1726254498.949554.pt,2.3703432200292664e+18,ModelStateDict-Waypoint_2-1726254507.0170481.pt,5.017876262614466e+16,ModelStateDict-Waypoint_3-1726254515.601002.pt,5.403137577844736e+16,ModelStateDict-Waypoint_4-1726254523.537899.pt,41.5825731754303,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,v0.82 - 82,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 1.0] ",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726254525.145167.pt,,20.0,1516.0,21922.0,2024-09-13 16:19:24.490192,i386,690.3761029243469,-1016.3896319999984,0.0,80.0,20.0,5.967902183532715,0.0012195121951219,0.0069686411149825,0.0745987772941589,7.150409698486328,0.0,0.0,0.3575204849243164,99.0,0.0745987772941589,,0.0745987772941589,,0.0745987772941589,,0.0745987772941589,,0.0745987772941589,,26.64419674873352,22660842.0,22685740.0,21885395.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/30, 875/30, 876/30, 877/30, 878/30, 879/30, 880/30, 881/30, 882/30, 883/30, 884/30, 885/30, 886/30, 887/30, 888/30, 889/30, 890/30, 891/30, 892/30, 893/30, 894/30, 895/30, 896/30, 897/30, 898/30, 899/30, 900/30, 901/30, 902/20                             ",579982.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,v0.82 - 82,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726258990.8848152.pt,,20.0,1516.0,23514.0,2024-09-13 16:22:28.943008,i386,0.000230073928833,-1.4172159999998255,0.0,80.0,20.0,5.470203345112096e+20,0.1384615384615384,0.0659340659340659,6.83775418139012e+18,7.654953356438819e+20,0.0391304347826086,0.0434782608695652,3.82747667821941e+19,99.0,1.7611872404287144e+20,ModelStateDict-Waypoint_0-1726258956.7147899.pt,1.2070204321806816e+20,ModelStateDict-Waypoint_1-1726258965.489253.pt,2.805541313243471e+19,ModelStateDict-Waypoint_2-1726258973.9894028.pt,2.256035572280092e+18,ModelStateDict-Waypoint_3-1726258981.591207.pt,7.214568251149883e+18,ModelStateDict-Waypoint_4-1726258989.140377.pt,40.13324499130249,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,v0.82 - 82,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726258990.8848152.pt,,20.0,1516.0,23514.0,2024-09-13 16:25:21.414885,i386,126.01028990745544,-74.17446399999972,0.0,80.0,20.0,3.3442413806915283,0.0391304347826086,0.0372670807453416,0.0418030172586441,3.147435426712036,0.1,0.0666666666666666,0.1573717713356018,99.0,0.0418030172586441,,0.0418030172586441,,0.0418030172586441,,0.0418030172586441,,0.0418030172586441,,33.79257297515869,22660842.0,22685740.0,22230408.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/30, 875/30, 804/30, 877/30, 878/30, 876/30, 880/30, 881/30, 882/30, 883/30, 884/30, 885/30, 886/30, 887/30, 883/30, 818/30, 865/30, 889/30, 892/30, 817/30, 894/30, 895/30, 896/30, 897/30, 896/30, 897/30, 898/30, 901/30, 902/20                             ",477020.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,v0.82 - 82,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726259241.611205.pt,,20.0,1516.0,23841.0,2024-09-13 16:26:36.354149,i386,0.0002331733703613,-0.7782400000014604,0.0,80.0,20.0,1.8684213161468504,0.0454301075268817,0.0399385560675883,0.0233552664518356,2.168684482574463,0.0181818181818181,0.0303030303030303,0.1084342241287231,99.0,0.0206854417920112,ModelStateDict-Waypoint_0-1726259205.0441961.pt,0.0203016549348831,ModelStateDict-Waypoint_1-1726259214.2626472.pt,0.0202901288866996,ModelStateDict-Waypoint_2-1726259223.723778.pt,0.0240606158971786,ModelStateDict-Waypoint_3-1726259232.39063.pt,0.0233782649040222,ModelStateDict-Waypoint_4-1726259239.838668.pt,43.29277491569519,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,v0.82 - 82,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726259241.611205.pt,,20.0,1516.0,23841.0,2024-09-13 16:29:59.317670,i386,156.6971082687378,-406.73279999999977,0.0,80.0,20.0,2.813246250152588,0.1384615384615384,0.0659340659340659,0.0351655781269073,2.839548826217652,0.0391304347826086,0.0434782608695652,0.1419774413108825,99.0,0.0351655781269073,,0.0351655781269073,,0.0351655781269073,,0.0351655781269073,,0.0351655781269073,,22.559233903884888,13692734.0,6859262.0,0.0,"1516/867, 867/438, 438/439, 439/439, 439/440, 440/440, 440/441, 441/441, 441/442, 442/442, 442/443, 443/443, 443/444, 444/444, 444/445, 445/445, 445/446, 446/446, 446/447, 447/447, 447/448, 448/448, 448/449, 449/449, 449/450, 450/450, 450/451, 451/451, 451/20 ","1516/867, 867/438, 438/439, 439/439, 439/440, 440/440, 440/441, 441/441, 441/442, 442/442, 442/443, 443/443, 443/444, 444/444, 444/445, 445/445, 445/446, 446/446, 446/447, 447/447, 447/448, 448/448, 448/449, 449/449, 449/450, 450/450, 450/451, 451/451, 451/20 ",474306.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,v0.82 - 82,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726259490.607401.pt,,20.0,1516.0,24196.0,2024-09-13 16:30:44.379929,i386,0.0002198219299316,0.184320000000298,0.0,80.0,20.0,1.8535754680633545,0.1384615384615384,0.0659340659340659,0.0231696933507919,2.305461406707764,0.0391304347826086,0.0434782608695652,0.1152730703353881,99.0,0.0209162801504135,ModelStateDict-Waypoint_0-1726259453.320503.pt,0.0203176096081733,ModelStateDict-Waypoint_1-1726259462.640011.pt,0.0202571779489517,ModelStateDict-Waypoint_2-1726259473.0061991.pt,0.0201120764017105,ModelStateDict-Waypoint_3-1726259481.259527.pt,0.0236454099416732,ModelStateDict-Waypoint_4-1726259488.982271.pt,44.428845167160034,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,v0.82 - 82,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726259490.607401.pt,,20.0,1516.0,24196.0,2024-09-13 16:33:15.764027,i386,104.21889209747314,-175.55046399999992,0.0,80.0,20.0,2.569650173187256,0.1283980582524271,0.0638002773925104,0.0321206271648406,2.568629503250122,0.1814814814814814,0.0864197530864197,0.1284314751625061,99.0,0.0321206271648406,,0.0321206271648406,,0.0321206271648406,,0.0321206271648406,,0.0321206271648406,,28.825501918792725,22660842.0,22685740.0,22236861.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/30, 875/30, 876/30, 877/30, 878/30, 879/30, 880/30, 881/30, 882/30, 883/30, 884/30, 885/30, 886/30, 887/30, 888/30, 889/30, 890/30, 891/30, 892/30, 893/30, 894/30, 895/30, 896/30, 897/30, 898/30, 899/30, 900/30, 901/30, 902/20                             ",477020.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
