"datasets/ontologies/model(BigModel(toOntology).csv 0).ttl",,,,
Layer,Info,Number of connected,csv row,pruning type
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,Second Benign,6,19,ADMM_Joint
19,None,6,19,ADMM_Joint
19,Highest Benign,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,Lowest Benign,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,Second Benign,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,Highest Benign,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,6,19,ADMM_Joint
18,None,4,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,Lowest Benign,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,6,19,ADMM_Joint
17,None,4,19,ADMM_Joint
17,None,4,19,ADMM_Joint
17,None,4,19,ADMM_Joint
17,Second Benign,4,19,ADMM_Joint
17,None,4,19,ADMM_Joint
17,Highest Benign,4,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,Lowest Benign,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,6,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,Highest Benign,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,Second Benign,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
16,None,4,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,Lowest Benign,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,6,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,Highest Benign,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,None,4,19,ADMM_Joint
15,Second Benign,4,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,Lowest Benign,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,6,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,Highest Benign,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,Second Benign,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
14,None,4,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,Lowest Benign,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,6,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,Highest Benign,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,Second Benign,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
13,None,4,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,Lowest Benign,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,6,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,Second Benign,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,Highest Benign,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
12,None,4,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,Lowest Benign,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
11,None,6,19,ADMM_Joint
